,Country Name,Continent,Country Code,years,Population,CO2,GDP/cap,AE,CO2_abs,CO2_abs_new
894,Mali,Africa,MLI,2015,17438772,0.209303734,751.4728892,37.59999847,3650.000095,0.36500001
895,Mali,Africa,MLI,2019,19658023,0.29657102,879.0431675,47.83627701,5829.999924,0.582999992
896,Malta,Europe,MLT,1990,354170,6.522291555,7191.923603,100,2310,0.231
897,Malta,Europe,MLT,1995,377419,6.305988835,9857.480771,100,2380,0.238
898,Malta,Europe,MLT,2000,390087,5.46032039,10432.32812,100,2130,0.213
899,Malta,Europe,MLT,2005,403834,6.512577233,15888.17232,100,2630.000114,0.263000011
900,Malta,Europe,MLT,2010,414508,6.248371356,21799.17426,100,2589.999914,0.258999991
901,Malta,Europe,MLT,2015,445053,3.729892769,24921.60368,100,1659.999967,0.165999997
902,Malta,Europe,MLT,2019,504062,3.293245606,31185.64962,100,1659.999967,0.165999997
903,Myanmar,Asia,MMR,1990,41335188,0.098705248,49.26489079,,4080,0.408
904,Myanmar,Asia,MMR,1995,43901598,0.158080806,111.1407801,,6940,0.694
905,Myanmar,Asia,MMR,2000,46719698,0.202056101,146.6045788,41.83378983,9440,0.944
906,Myanmar,Asia,MMR,2005,48949931,0.218999293,216.3115014,47.32198334,10720.00027,1.072000027
907,Myanmar,Asia,MMR,2010,50600827,0.160669313,746.94536,48.79999924,8130.000114,0.813000011
908,Myanmar,Asia,MMR,2015,52680724,0.361422537,1196.743333,60.5,19040.00092,1.904000092
909,Myanmar,Asia,MMR,2019,54045422,0.679428523,1271.111536,68.35852814,36720.00122,3.672000122
910,Montenegro,Europe,MNE,1990,606372,3.166373117,,100,1920,0.192
911,Montenegro,Europe,MNE,1995,611712,2.174225779,,100,1330,0.133
912,Montenegro,Europe,MNE,2000,604950,2.512604347,1627.072633,100,1520,0.152
913,Montenegro,Europe,MNE,2005,614261,3.255944948,3674.617924,99.83022308,2000,0.2
914,Montenegro,Europe,MNE,2010,619428,4.16513287,6688.4824,100,2579.999924,0.257999992
915,Montenegro,Europe,MNE,2015,622159,3.793242395,6517.189614,100,2359.999895,0.23599999
916,Montenegro,Europe,MNE,2019,622028,4.179875994,8909.890151,100,2599.999905,0.259999991
917,Mongolia,Asia,MNG,1990,2184139,5.93826675,1172.446287,,12970,1.297
918,Mongolia,Asia,MNG,1995,2298017,4.473422085,631.920915,,10280,1.028
919,Mongolia,Asia,MNG,2000,2397417,3.754040286,474.2170943,67.30000305,9000,0.9
920,Mongolia,Asia,MNG,2005,2526429,4.377720656,998.829388,86.19999695,11060.00042,1.106000042
921,Mongolia,Asia,MNG,2010,2719902,5.261219125,2643.287083,78.50208282,14310.00042,1.431000042
922,Mongolia,Asia,MNG,2015,2998433,5.769680109,3875.321675,88.400177,17299.99924,1.729999924
923,Mongolia,Asia,MNG,2019,3225166,7.153120086,4404.84583,97.2299118,23069.99969,2.306999969
924,Northern Mariana Islands,Oceania,MNP,1990,45752,,,99.85326385,,0
925,Northern Mariana Islands,Oceania,MNP,1995,45872,,,100,,0
926,Northern Mariana Islands,Oceania,MNP,2000,57453,,,100,,0
927,Northern Mariana Islands,Oceania,MNP,2005,56547,,18763.15278,99.87757874,,0
928,Northern Mariana Islands,Oceania,MNP,2010,53971,,14804.24673,100,,0
929,Northern Mariana Islands,Oceania,MNP,2015,55779,,16314.38355,100,,0
930,Northern Mariana Islands,Oceania,MNP,2019,57213,,20659.64029,100,,0
931,Mozambique,Africa,MOZ,1990,12987292,0.086238147,,,1120,0.112
932,Mozambique,Africa,MOZ,1995,15483277,0.075565399,187.2938682,,1170,0.117
933,Mozambique,Africa,MOZ,2000,17711925,0.080736566,319.3596208,6.096311092,1430,0.143
934,Mozambique,Africa,MOZ,2005,20493927,0.083439354,416.8098242,11.93194485,1710.000038,0.171000004
935,Mozambique,Africa,MOZ,2010,23531567,0.113889571,471.90436,18.80273628,2680.000067,0.268000007
936,Mozambique,Africa,MOZ,2015,27042001,0.204126905,589.8594314,24,5519.999981,0.551999998
937,Mozambique,Africa,MOZ,2019,30366043,0.246986412,506.8171391,29.67444992,7500,0.75
938,Mauritania,Africa,MRT,1990,2034347,0.462064731,740.7361713,,940,0.094
939,Mauritania,Africa,MRT,1995,2313630,0.505698837,904.0907235,,1170,0.117
940,Mauritania,Africa,MRT,2000,2630217,0.482849894,676.5690224,18.7461319,1270,0.127
941,Mauritania,Africa,MRT,2005,3024198,0.499305929,970.8423607,18.20000076,1509.99999,0.150999999
942,Mauritania,Africa,MRT,2010,3494200,0.686852526,1610.92063,33.95951462,2400.000095,0.24000001
943,Mauritania,Africa,MRT,2015,4046304,0.879815244,1524.073317,39.5,3559.999943,0.355999994
944,Mauritania,Africa,MRT,2019,4525698,0.872793555,1743.301317,45.83003235,3950.000048,0.395000005
945,Mauritius,Africa,MUS,1990,1058775,1.095605771,2506.179312,99.04156494,1160,0.116
946,Mauritius,Africa,MUS,1995,1122457,1.380899224,3599.555202,99.17988586,1550,0.155
947,Mauritius,Africa,MUS,2000,1186873,2.047396815,3929.075495,99,2430,0.243
948,Mauritius,Africa,MUS,2005,1228254,2.409925014,5282.906022,99.09476471,2960.000038,0.296000004
949,Mauritius,Africa,MUS,2010,1250400,2.927063408,8000.376432,99.69000244,3660.000086,0.366000009
950,Mauritius,Africa,MUS,2015,1262605,3.136372847,9260.447303,99.36161041,3960.000038,0.396000004
951,Mauritius,Africa,MUS,2019,1265711,3.294591006,11097.16898,100,4170.000076,0.417000008
952,Malawi,Africa,MWI,1990,9404499,0.058482648,199.9863636,,550,0.055
953,Malawi,Africa,MWI,1995,9844418,0.076185306,141.9543474,2.471727133,750,0.075
954,Malawi,Africa,MWI,2000,11148751,0.063684264,156.3858168,4.800000191,710,0.071
955,Malawi,Africa,MWI,2005,12625950,0.06019349,289.5552148,6.696063042,759.9999905,0.075999999
956,Malawi,Africa,MWI,2010,14539609,0.061212099,478.6686885,8.699999809,889.9999857,0.088999999
957,Malawi,Africa,MWI,2015,16745305,0.055537956,380.5969877,10.80000019,930.0000072,0.093000001
958,Malawi,Africa,MWI,2019,18628749,0.077836684,591.8470837,11.19999981,1450.000048,0.145000005
959,Malaysia,Asia,MYS,1990,18029824,3.029425024,2441.741991,,54620,5.462
960,Malaysia,Asia,MYS,1995,20487604,4.212791305,4329.707998,,86310,8.631
961,Malaysia,Asia,MYS,2000,23194252,5.361673228,4043.662923,99.10397339,124360,12.436
962,Malaysia,Asia,MYS,2005,25690615,6.51677658,5587.02478,99.16011047,167419.9982,16.74199982
963,Malaysia,Asia,MYS,2010,28208028,7.097979384,9040.568495,99.37405396,200220.0012,20.02200012
964,Malaysia,Asia,MYS,2015,30270965,7.814088295,9955.242722,99.77881622,236539.9933,23.65399933
965,Malaysia,Asia,MYS,2019,31949789,7.927126037,11432.82603,100,253270.0043,25.32700043
966,Namibia,Africa,NAM,1990,1432899,,1947.062911,,,0
967,Namibia,Africa,NAM,1995,1627866,1.087313084,2443.995853,29.95214844,1770,0.177
968,Namibia,Africa,NAM,2000,1794583,1.081031081,2185.604115,36.5,1940,0.194
969,Namibia,Africa,NAM,2005,1938316,1.305256713,3739.531717,39.77929688,2529.999971,0.252999997
970,Namibia,Africa,NAM,2010,2118877,1.477197645,5394.996712,44.61073685,3130.000114,0.313000011
971,Namibia,Africa,NAM,2015,2314901,1.814332366,4896.61526,51.59999847,4199.999809,0.419999981
972,Namibia,Africa,NAM,2019,2494524,1.691705428,5028.295342,55.17708969,4219.99979,0.421999979
973,New Caledonia,Oceania,NCL,1990,170899,,14800.79125,99.84430695,,0
974,New Caledonia,Oceania,NCL,1995,193816,,18721.06526,100,,0
975,New Caledonia,Oceania,NCL,2000,213230,,16039.17388,100,,0
976,New Caledonia,Oceania,NCL,2005,232250,,26861.71059,100,,0
977,New Caledonia,Oceania,NCL,2010,249750,,37494.88437,100,,0
978,New Caledonia,Oceania,NCL,2015,268700,,32520.30457,100,,0
979,New Caledonia,Oceania,NCL,2019,271300,,34788.54031,100,,0
980,Niger,Africa,NER,1990,8026592,0.07101395,437.589995,,570,0.057
981,Niger,Africa,NER,1995,9490289,0.055846561,242.6203967,6.2,530,0.053
982,Niger,Africa,NER,2000,11331561,0.059126893,197.8326834,6.481481552,670,0.067
983,Niger,Africa,NER,2005,13624474,0.055781969,321.7236612,7.099999905,759.9999905,0.075999999
984,Niger,Africa,NER,2010,16464025,0.08321173,476.8695322,13.27749252,1370.000005,0.137000001
985,Niger,Africa,NER,2015,20001663,0.105491223,484.1531374,16.60000038,2109.999895,0.21099999
986,Niger,Africa,NER,2019,23310719,0.092232251,554.0993893,18.97457123,2150.000095,0.21500001
987,Nigeria,Africa,NGA,1990,95212454,0.764290772,567.528649,27.3,72770,7.277
988,Nigeria,Africa,NGA,1995,107948339,0.798252208,408.1810448,38.68725204,86170,8.617
989,Nigeria,Africa,NGA,2000,122283853,0.795035466,567.9307221,43.12145996,97220,9.722
990,Nigeria,Africa,NGA,2005,138865014,0.710906213,1268.383462,46.86516953,98720.00122,9.872000122
991,Nigeria,Africa,NGA,2010,158503203,0.568190395,2280.437337,48,90059.99756,9.005999756
992,Nigeria,Africa,NGA,2015,181137454,0.594907347,2687.480056,52.5,107760.0021,10.77600021
993,Nigeria,Africa,NGA,2019,200963603,0.573636206,2229.858652,55.40000153,115279.9988,11.52799988
994,Nicaragua,Americas,NIC,1990,4173435,0.462448798,241.8764121,,1930,0.193
995,Nicaragua,Americas,NIC,1995,4652185,0.569624811,890.0054491,69.84990692,2650,0.265
996,Nicaragua,Americas,NIC,2000,5069310,0.743690956,1007.499839,72.78157043,3770,0.377
997,Nicaragua,Americas,NIC,2005,5438692,0.797986014,1162.289685,73.82181549,4340.000153,0.434000015
998,Nicaragua,Americas,NIC,2010,5824058,0.774374196,1503.872231,78.1512146,4510.000229,0.451000023
999,Nicaragua,Americas,NIC,2015,6223234,0.846826583,2049.851666,83.24932861,5269.999981,0.526999998
1000,Nicaragua,Americas,NIC,2019,6545503,0.800549594,1924.471816,88.05832672,5239.999771,0.523999977
1001,Netherlands,Europe,NLD,1990,14951510,9.924081247,21290.86038,100,148380,14.838
1002,Netherlands,Europe,NLD,1995,15459006,10.61581838,29258.13435,100,164110,16.411
1003,Netherlands,Europe,NLD,2000,15925513,10.178636,26214.49855,100,162100,16.21
1004,Netherlands,Europe,NLD,2005,16319868,10.28991121,41994.71353,100,167929.9927,16.79299927
1005,Netherlands,Europe,NLD,2010,16615394,10.29828126,50999.74512,100,171110.0006,17.11100006
1006,Netherlands,Europe,NLD,2015,16939923,9.292250246,45193.40322,100,157410.0037,15.74100037
1007,Netherlands,Europe,NLD,2019,17344874,8.437074627,52476.27325,100,146339.9963,14.63399963
1008,Norway,Europe,NOR,1990,4241473,6.91033516,28242.94374,100,29310,2.931
1009,Norway,Europe,NOR,1995,4359184,7.889091169,34875.70433,100,34390,3.439
1010,Norway,Europe,NOR,2000,4490967,7.635326646,38131.46061,100,34290,3.429
1011,Norway,Europe,NOR,2005,4623291,7.862364379,66810.47852,100,36349.99847,3.634999847
1012,Norway,Europe,NOR,2010,4889252,8.469598181,87693.79007,100,41409.99985,4.140999985
1013,Norway,Europe,NOR,2015,5188607,7.610906295,74355.51586,100,39490.00168,3.949000168
1014,Norway,Europe,NOR,2019,5347896,6.722269985,75719.7529,100,35950.00076,3.595000076
1015,Nepal,Asia,NPL,1990,18905480,0.049721033,191.8788839,,940,0.094
1016,Nepal,Asia,NPL,1995,21576074,0.088060506,203.9807806,,1900,0.19
1017,Nepal,Asia,NPL,2000,23941099,0.13449675,229.4903926,29.04626656,3220,0.322
1018,Nepal,Asia,NPL,2005,25744500,0.123909964,315.80563,46.11573029,3190.000057,0.319000006
1019,Nepal,Asia,NPL,2010,27013207,0.171767827,592.4012071,68.59999847,4639.999866,0.463999987
1020,Nepal,Asia,NPL,2015,27015033,0.266148113,901.7496077,82.5239563,7190.000057,0.719000006
1021,Nepal,Asia,NPL,2019,28608715,0.470136453,1194.957236,89.90000153,13449.99981,1.344999981
1022,Nauru,Oceania,NRU,1990,9506,13.67557332,,98.99908447,130,0.013
1023,Nauru,Oceania,NRU,1995,10626,10.35196687,,99.20295715,110,0.011
1024,Nauru,Oceania,NRU,2000,10335,8.708272859,,99.43708801,90,0.009
1025,Nauru,Oceania,NRU,2005,9848,7.108042272,,99.27745056,70.0000003,0.007
1026,Nauru,Oceania,NRU,2010,10009,3.996403148,4752.175082,99.17063141,39.99999911,0.004
1027,Nauru,Oceania,NRU,2015,10374,5.783689865,8341.012278,99,59.99999866,0.006
1028,Nauru,Oceania,NRU,2019,10764,5.574135884,11029.73558,100,59.99999866,0.006
1029,New Zealand,Oceania,NZL,1990,3329800,6.700102108,13663.02162,100,22310,2.231
1030,New Zealand,Oceania,NZL,1995,3673400,6.623291773,17400.42018,100,24330,2.433
1031,New Zealand,Oceania,NZL,2000,3857700,7.634082484,13641.10272,100,29450,2.945
1032,New Zealand,Oceania,NZL,2005,4133900,8.280316298,27751.06547,100,34229.99954,3.422999954
1033,New Zealand,Oceania,NZL,2010,4350700,7.136782411,33676.77412,100,31049.99924,3.104999924
1034,New Zealand,Oceania,NZL,2015,4609400,7.003080396,38630.72659,100,32279.99878,3.227999878
1035,New Zealand,Oceania,NZL,2019,4979200,6.830414187,42865.23364,100,34009.99832,3.400999832
1036,Oman,Asia,OMN,1990,1812158,6.577792886,6448.13836,100,11920,1.192
1037,Oman,Asia,OMN,1995,2204267,8.560668921,6261.764469,100,18870,1.887
1038,Oman,Asia,OMN,2000,2267973,11.07156038,8601.271944,100,25110,2.511
1039,Oman,Asia,OMN,2005,2511254,12.34841248,12377.08001,100,31010.00023,3.101000023
1040,Oman,Asia,OMN,2010,3041435,15.47953576,21369.35297,100,47080.00183,4.708000183
1041,Oman,Asia,OMN,2015,4267341,16.43412074,18444.927,100,70129.99725,7.012999725
1042,Oman,Asia,OMN,2019,4974992,15.28243639,17700.70349,100,76029.99878,7.602999878
1043,Pakistan,Asia,PAK,1990,107647918,0.548361744,371.6785676,,59030,5.903
1044,Pakistan,Asia,PAK,1995,123776835,0.668461106,489.8818298,,82740,8.274
1045,Pakistan,Asia,PAK,2000,142343583,0.691074356,576.1955804,70.31060028,98370,9.837
1046,Pakistan,Asia,PAK,2005,160304007,0.758995364,748.9225893,70.51290131,121669.9982,12.16699982
1047,Pakistan,Asia,PAK,2010,179424643,0.783727323,987.409712,70.76802063,140619.9951,14.06199951
1048,Pakistan,Asia,PAK,2015,199426953,0.823008136,1356.667831,71.38154602,164130.0049,16.41300049
1049,Pakistan,Asia,PAK,2019,216565317,0.879965499,1481.813864,74.12769318,190570.0073,19.05700073
1050,Panama,Americas,PAN,1990,2470946,1.088651877,2603.847676,70.19,2690,0.269
1051,Panama,Americas,PAN,1995,2739667,1.591434287,3494.51729,76.68634033,4360,0.436
1052,Panama,Americas,PAN,2000,3030333,1.742382768,4060.317793,81.40141296,5280,0.528
1053,Panama,Americas,PAN,2005,3330222,2.137995571,4916.907612,84.41291046,7119.999886,0.711999989
1054,Panama,Americas,PAN,2010,3642691,2.522860045,8082.01618,86.84999847,9189.99958,0.918999958
1055,Panama,Americas,PAN,2015,3968490,2.69623958,13630.30115,92.29476929,10699.99981,1.069999981
1056,Panama,Americas,PAN,2019,4246440,3.141454996,15774.25495,95.81632996,13340.00015,1.334000015
1057,Peru,Americas,PER,1990,22071433,0.946019228,1196.586858,,20880,2.088
1058,Peru,Americas,PER,1995,24299168,1.055591698,2194.017247,67.35483551,25650,2.565
1059,Peru,Americas,PER,2000,26459944,1.082012872,1955.588006,72.49649811,28630,2.863
1060,Peru,Americas,PER,2005,27866140,1.122868144,2729.499172,77.17364502,31290.00092,3.129000092
1061,Peru,Americas,PER,2010,29027680,1.550244456,5082.353706,88.12306213,45000,4.5
1062,Peru,Americas,PER,2015,30470739,1.790242082,6229.100674,93.85218048,54549.99924,5.454999924
1063,Peru,Americas,PER,2019,32510462,1.745591927,7023.077526,95.55136108,56750,5.675
1064,Philippines,Asia,PHL,1990,61895169,0.663702849,816.0295457,,41080,4.108
1065,Philippines,Asia,PHL,1995,69784087,0.88487222,1212.944437,69.13311768,61750,6.175
1066,Philippines,Asia,PHL,2000,77991757,0.92445667,1072.801752,74.66168976,72100,7.21
1067,Philippines,Asia,PHL,2005,86326251,0.888142335,1244.348741,79.9156189,76669.99817,7.666999817
1068,Philippines,Asia,PHL,2010,93966784,0.871903845,2217.472153,85.39764404,81930.00031,8.193000031
1069,Philippines,Asia,PHL,2015,102113206,1.087126793,3001.043182,89.08000183,111010.0021,11.10100021
1070,Philippines,Asia,PHL,2019,108116622,1.345029057,3485.340844,95.64508057,145419.9982,14.54199982
1071,Palau,Oceania,PLW,1990,15063,,,96.62535095,,0
1072,Palau,Oceania,PLW,1995,17158,11.65637021,,97.30484009,200,0.02
1073,Palau,Oceania,PLW,2000,19104,10.99246231,7657.951214,98.16899872,210,0.021
1074,Palau,Oceania,PLW,2005,19784,13.14193239,9626.612414,98.91650391,259.9999905,0.025999999
1075,Palau,Oceania,PLW,2010,17954,11.6965575,10356.63362,98.71261597,209.9999934,0.020999999
1076,Palau,Oceania,PLW,2015,17665,11.88791358,15876.46193,99.36923981,209.9999934,0.020999999
1077,Palau,Oceania,PLW,2019,18001,13.88811733,15232.48708,100,250,0.025
1078,Papua New Guinea,Oceania,PNG,1990,4615843,0.470119976,697.5389685,,2170,0.217
1079,Papua New Guinea,Oceania,PNG,1995,5187063,0.410637002,893.7731191,,2130,0.213
1080,Papua New Guinea,Oceania,PNG,2000,5847590,0.483960059,602.1864903,7.577013969,2830,0.283
1081,Papua New Guinea,Oceania,PNG,2005,6494902,0.759056846,749.1865116,19.05051231,4929.999828,0.492999983
1082,Papua New Guinea,Oceania,PNG,2010,7310512,0.686682408,1949.351185,19.5,5019.999981,0.501999998
1083,Papua New Guinea,Oceania,PNG,2015,8107772,0.802933312,2679.346579,42.8782196,6510.000229,0.651000023
1084,Papua New Guinea,Oceania,PNG,2019,8776119,0.863707514,2820.306397,59.66297531,7579.999924,0.757999992
1085,Poland,Europe,POL,1990,38110782,9.189263028,1731.209531,100,350210,35.021
1086,Poland,Europe,POL,1995,38594998,8.80943173,3686.8193,100,340000,34
1087,Poland,Europe,POL,2000,38258629,7.73080499,4501.454067,100,295770,29.577
1088,Poland,Europe,POL,2005,38165445,7.895886085,8021.505743,100,301350.0061,30.13500061
1089,Poland,Europe,POL,2010,38042794,8.247028077,12613.011,100,313739.9902,31.37399902
1090,Poland,Europe,POL,2015,37986412,7.610089275,12578.49547,100,289079.9866,28.90799866
1091,Poland,Europe,POL,2019,37965475,7.773641839,15732.20313,100,295130.0049,29.51300049
1092,Puerto Rico,Americas,PRI,1990,3537000,,8652.507492,99.98342896,,0
1093,Puerto Rico,Americas,PRI,1995,3683103,,11579.185,100,,0
1094,Puerto Rico,Americas,PRI,2000,3810605,,16192.12697,100,,0
1095,Puerto Rico,Americas,PRI,2005,3821362,,21959.3227,100,,0
1096,Puerto Rico,Americas,PRI,2010,3721525,,26435.74879,100,,0
1097,Puerto Rico,Americas,PRI,2015,3473232,,29763.4883,100,,0
1098,Puerto Rico,Americas,PRI,2019,3193694,,32850.54861,100,,0
1099,"Korea, Dem. People's Rep.",Asia,PRK,1990,20293057,6.077448065,,,123330,12.333
1100,"Korea, Dem. People's Rep.",Asia,PRK,1995,21862300,3.815701001,,,83420,8.342
1101,"Korea, Dem. People's Rep.",Asia,PRK,2000,22929078,3.132267246,,,71820,7.182
1102,"Korea, Dem. People's Rep.",Asia,PRK,2005,23904167,3.245877438,,,77589.99634,7.758999634
1103,"Korea, Dem. People's Rep.",Asia,PRK,2010,24548840,2.10274697,,29.25118256,51619.99893,5.161999893
1104,"Korea, Dem. People's Rep.",Asia,PRK,2015,25183832,0.996671213,,40.63749695,25100.00038,2.510000038
1105,"Korea, Dem. People's Rep.",Asia,PRK,2019,25666158,2.18341993,,49.97200012,56040.00092,5.604000092
1106,Portugal,Europe,PRT,1990,9983218,4.113903954,7884.617988,100,41070,4.107
1107,Portugal,Europe,PRT,1995,10026176,5.055766027,11781.36185,100,50690,5.069
1108,Portugal,Europe,PRT,2000,10289898,5.99228486,11526.37207,100,61660,6.166
1109,Portugal,Europe,PRT,2005,10503330,6.233261377,18780.12751,100,65470.00122,6.547000122
1110,Portugal,Europe,PRT,2010,10573100,4.817886772,22520.64231,100,50939.99863,5.093999863
1111,Portugal,Europe,PRT,2015,10358076,4.812669696,19250.10654,100,49849.99847,4.984999847
1112,Portugal,Europe,PRT,2019,10286263,4.339768426,23330.81729,100,44639.99939,4.463999939
1113,Paraguay,Americas,PRY,1990,4223413,0.49012493,1376.165325,,2070,0.207
1114,Paraguay,Americas,PRY,1995,4776838,0.791318441,1897.098347,77.469114,3780,0.378
1115,Paraguay,Americas,PRY,2000,5323202,0.661256139,1663.604939,89.42114258,3520,0.352
1116,Paraguay,Americas,PRY,2005,5824095,0.635291843,1843.634108,94.68688965,3700.000048,0.370000005
1117,Paraguay,Americas,PRY,2010,6248017,0.80665593,4342.065845,97.43086243,5039.999962,0.503999996
1118,Paraguay,Americas,PRY,2015,6688746,0.952345908,5413.776021,99.33153534,6369.999886,0.636999989
1119,Paraguay,Americas,PRY,2019,7044639,1.165425232,5383.574422,99.69999695,8210.000038,0.821000004
1120,West Bank and Gaza,Asia,PSE,1990,1978248,,,,,0
1121,West Bank and Gaza,Asia,PSE,1995,2474666,,1326.562857,,,0
1122,West Bank and Gaza,Asia,PSE,2000,2922153,,1476.17185,99.69999695,,0
1123,West Bank and Gaza,Asia,PSE,2005,3320396,,1543.701414,99.59999847,,0
1124,West Bank and Gaza,Asia,PSE,2010,3786161,,2557.075624,99.90000153,,0
1125,West Bank and Gaza,Asia,PSE,2015,4270092,,3272.154324,99.90000153,,0
1126,West Bank and Gaza,Asia,PSE,2019,4685306,,3656.858271,100,,0
1127,French Polynesia,Oceania,PYF,1990,199906,,15913.5104,100,,0
1128,French Polynesia,Oceania,PYF,1995,218064,,18262.42169,100,,0
1129,French Polynesia,Oceania,PYF,2000,240681,,14350.61586,100,,0
1130,French Polynesia,Oceania,PYF,2005,258780,,,100,,0
1131,French Polynesia,Oceania,PYF,2010,266449,,,100,,0
1132,French Polynesia,Oceania,PYF,2015,273119,,19500.10086,100,,0
1133,French Polynesia,Oceania,PYF,2019,279285,,21512.2733,100,,0
1134,Qatar,Asia,QAT,1990,476275,26.32932654,15454.17967,100,12540,1.254
1135,Qatar,Asia,QAT,1995,513447,37.10217413,15849.56574,100,19050,1.905
1136,Qatar,Asia,QAT,2000,592467,48.37400227,29976.16763,100,28660,2.866
1137,Qatar,Asia,QAT,2005,865410,44.53380584,51455.95094,100,38540.00092,3.854000092
1138,Qatar,Asia,QAT,2010,1856329,32.63430234,67403.08768,100,60580.00183,6.058000183
1139,Qatar,Asia,QAT,2015,2565708,33.04351032,63039.11263,100,84779.99878,8.477999878
1140,Qatar,Asia,QAT,2019,2832071,32.47446876,62087.97413,100,91970.00122,9.197000122
1141,Romania,Europe,ROU,1990,23201835,7.440359782,1680.705623,100,172630,17.263
1142,Romania,Europe,ROU,1995,22684270,5.328802734,1650.276481,100,120880,12.088
1143,Romania,Europe,ROU,2000,22442971,3.966498018,1659.90764,100,89020,8.902
1144,Romania,Europe,ROU,2005,21319685,4.442373285,4617.929016,100,94709.99908,9.470999908
1145,Romania,Europe,ROU,2010,20246871,3.83367893,8214.076893,100,77620.00275,7.762000275
1146,Romania,Europe,ROU,2015,19815616,3.700112058,8969.148921,100,73319.99969,7.331999969
1147,Romania,Europe,ROU,2019,19371648,3.817434477,12899.34611,100,73949.99695,7.394999695
1148,Russian Federation,Europe,RUS,1990,147969407,14.62146834,3492.710205,100,2163530,216.353
1149,Russian Federation,Europe,RUS,1995,148375787,11.02262056,2665.779785,100,1635490,163.549
1150,Russian Federation,Europe,RUS,2000,146596869,10.66769032,1771.594116,100,1563850,156.385
1151,Russian Federation,Europe,RUS,2005,143518814,11.23183738,5323.462891,100,1611979.98,161.197998
1152,Russian Federation,Europe,RUS,2010,142849468,11.32541814,10674.99609,100,1617829.956,161.7829956
1153,Russian Federation,Europe,RUS,2015,144096870,11.05201007,9313.013672,95.5,1592560.059,159.2560059
1154,Russian Federation,Europe,RUS,2019,144406261,11.79720293,11536.25098,100,1703589.966,170.3589966
1155,Rwanda,Africa,RWA,1990,7288883,0.075457378,349.8733096,,550,0.055
1156,Rwanda,Africa,RWA,1995,5836490,0.078814493,221.6289261,,460,0.046
1157,Rwanda,Africa,RWA,2000,7933688,0.068064184,260.6076547,6.199999809,540,0.054
1158,Rwanda,Africa,RWA,2005,8840220,0.062215648,331.7045113,4.800000191,550.0000119,0.055000001
1159,Rwanda,Africa,RWA,2010,10039338,0.059764899,609.7542974,9.699999809,600.0000238,0.060000002
1160,Rwanda,Africa,RWA,2015,11369066,0.086198815,751.1105055,22.79999924,980.0000191,0.098000002
1161,Rwanda,Africa,RWA,2019,12626938,0.105330369,820.1772393,40.36860657,1330.000043,0.133000004
1162,Saudi Arabia,Asia,SAU,1990,16233786,10.55884314,7246.01592,100,171410,17.141
1163,Saudi Arabia,Asia,SAU,1995,18638790,10.98944728,7690.576284,100,204830,20.483
1164,Saudi Arabia,Asia,SAU,2000,20663840,12.08197508,9171.331476,100,249660,24.966
1165,Saudi Arabia,Asia,SAU,2005,23816175,13.23848219,13791.45476,100,315290.0085,31.52900085
1166,Saudi Arabia,Asia,SAU,2010,27421468,16.26936986,19262.5476,100,446130.0049,44.61300049
1167,Saudi Arabia,Asia,SAU,2015,31717676,17.81940147,20627.92178,100,565190.0024,56.51900024
1168,Saudi Arabia,Asia,SAU,2019,34268529,15.28457873,23450.56202,100,523780.0293,52.37800293
1169,Sudan,Africa,SDN,1990,20147592,0.266533092,1312.049316,32.8,5370,0.537
1170,Sudan,Africa,SDN,1995,24094741,0.187177775,473.4134827,28.8697834,4510,0.451
1171,Sudan,Africa,SDN,2000,27275019,0.208615803,366.1727295,23,5690,0.569
1172,Sudan,Africa,SDN,2005,30949514,0.339262193,914.1665039,30.31334686,10500,1.05
1173,Sudan,Africa,SDN,2010,34545014,0.475321853,1683.211914,38.03977585,16420.00008,1.642000008
1174,Sudan,Africa,SDN,2015,38902948,0.480940393,2184.542236,46.90310669,18709.99908,1.870999908
1175,Sudan,Africa,SDN,2019,42813237,0.481626765,755.3289795,53.96253967,20620.00084,2.062000084
1176,Senegal,Africa,SEN,1990,7526306,0.309580822,982.0178763,,2330,0.233
1177,Senegal,Africa,SEN,1995,8690155,0.317600779,727.9896576,28.85719109,2760,0.276
1178,Senegal,Africa,SEN,2000,9797731,0.414381656,613.7323845,37.74000168,4060,0.406
1179,Senegal,Africa,SEN,2005,11090123,0.511265752,992.6880581,47.09999847,5670.000076,0.567000008
1180,Senegal,Africa,SEN,2010,12678143,0.554497627,1271.583281,56.5,7030.00021,0.703000021
1181,Senegal,Africa,SEN,2015,14578450,0.637241954,1219.249415,60.5,9289.999962,0.928999996
1182,Senegal,Africa,SEN,2019,16296362,0.651679184,1435.830367,70.40000153,10619.99989,1.061999989
1183,Singapore,Asia,SGP,1990,3047132,9.507300635,11861.75616,100,28970,2.897
1184,Singapore,Asia,SGP,1995,3524506,10.66248717,24914.41126,100,37580,3.758
1185,Singapore,Asia,SGP,2000,4027887,10.45709574,23852.32703,100,42120,4.212
1186,Singapore,Asia,SGP,2005,4265762,8.650271986,29961.26328,100,36900.00153,3.690000153
1187,Singapore,Asia,SGP,2010,5076732,8.353799225,47236.96023,100,42409.99985,4.240999985
1188,Singapore,Asia,SGP,2015,5535002,8.207765834,55646.61875,100,45430.00031,4.543000031
